id,seasonYear,season,genres,title.english,title.native,title.romaji
6,1998,spring,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']",Trigun,トライガン,[]
1482,2006,fall,"['Action', 'Adventure', 'Comedy', 'Mythology', 'Shounen', 'Super Power']",D.Gray-man,ディー・グレイマン,"['D. Gray-man', 'D. Grey-man']"
11843,2012,winter,"['Comedy', 'Gag Humor', 'School']",Daily Lives of High School Boys,男子高校生の日常,[]
38680,2019,spring,"['Drama', 'Fantasy', 'Love Polygon', 'Romance', 'Shoujo']",Fruits Basket 2019 1st Season,フルーツバスケット,"['Furuba', 'Fruits Basket (Zenpen)']"
14713,2012,fall,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Shoujo', 'Supernatural']",Kamisama Kiss,神様はじめました,[]
36456,2018,spring,"['Action', 'School', 'Shounen', 'Super Power']",My Hero Academia Season 3,僕のヒーローアカデミア,[]
35839,2018,winter,"['Adventure', 'Comedy', 'Drama']",A Place Further Than The Universe,宇宙よりも遠い場所,"['Uchuu yori mo Tooi Basho', 'A Story That Leads to the Antarctica', 'Yorimoi']"
235,1996,winter,"['Adventure', 'Comedy', 'Detective', 'Mystery', 'Shounen']",Case Closed,名探偵コナン,['Meitantei Conan']
7311,2010,winter,"['Mystery', 'School', 'Sci-Fi', 'Supernatural']",The Disappearance of Haruhi Suzumiya,涼宮ハルヒの消失,"['The Vanishment of Haruhi Suzumiya', 'Suzumiya Haruhi no Syoshitsu', 'Haruhi Movie']"
39547,2020,summer,"['Comedy', 'Love Polygon', 'Romance', 'School']",My Teen Romantic Comedy SNAFU Climax!,やはり俺の青春ラブコメはまちがっている。完,"['Yahari Ore no Seishun Love Comedy wa Machigatteiru. 3rd Season', 'My Teen Romantic Comedy SNAFU 3', 'Oregairu 3', 'My youth romantic comedy is wrong as I expected 3']"
26243,2015,spring,"['Action', 'Drama', 'Military', 'Shounen', 'Supernatural', 'Vampire']",Seraph of the End: Vampire Reign,終わりのセラフ,['Seraph of the End']
38101,2019,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",The Quintessential Quintuplets,五等分の花嫁,"['Gotoubun no Hanayome', 'The Five Wedded Brides']"
22789,2014,summer,"['Childcare', 'Iyashikei', 'Slice of Life', 'Visual Arts']",Barakamon,ばらかもん,['Barakamon']
790,2006,winter,"['Mystery', 'Psychological', 'Sci-Fi']",Ergo Proxy,エルゴプラクシー,[]
41457,2021,spring,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",86 Eighty Six,86―エイティシックス―,['Eighty Six']
40356,2022,spring,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']",The Rising of the Shield Hero Season 2,盾の勇者の成り上がり Season2,['Tate no Yuusha no Nariagari 2nd Season']
17895,2013,fall,"['Comedy', 'Drama', 'Love Polygon', 'Romance']",Golden Time,ゴールデンタイム,[]
232,1998,spring,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mahou Shoujo', 'Romance', 'School', 'Shoujo']",Cardcaptor Sakura,カードキャプターさくら,"['CCS', 'Cardcaptors', 'Card Captor Sakura']"
40456,2020,fall,"['Action', 'Fantasy', 'Historical', 'Shounen']",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,劇場版 鬼滅の刃 無限列車編,"['Gekijouban Kimetsu no Yaiba: Mugen Ressha-hen', 'Kimetsu no Yaiba: Infinity Train', 'Demon Slayer Movie: Infinity Train']"
41025,2021,spring,"['Adventure', 'Drama', 'Shounen', 'Supernatural']",To Your Eternity,不滅のあなたへ,"['To You, the Immortal']"
6045,2009,fall,"['Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",Kimi ni Todoke: From Me to You,君に届け,['Reaching You']
47,1988,summer,"['Action', 'Adventure', 'Gore', 'Horror', 'Military', 'Sci-Fi', 'Seinen', 'Supernatural']",Akira,AKIRA（アキラ）,[]
22043,2014,spring,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Fairy Tail Series 2,FAIRY TAIL（フェアリーテイル）,['Fairy Tail Season 2']
32937,2017,winter,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']",KonoSuba: God's Blessing on This Wonderful World! 2,この素晴らしい世界に祝福を！ 2,['Give Blessings to This Wonderful World! 2']
18153,2013,fall,"['Fantasy', 'Slice of Life', 'Supernatural']",Beyond the Boundary,境界の彼方,['Beyond the Horizon']
35557,2017,fall,"['Action', 'Anthropomorphic', 'Drama', 'Fantasy', 'Mystery', 'Seinen']",Land of the Lustrous,宝石の国,['Country of Jewels']
43,1995,fall,"['Action', 'Adult Cast', 'Detective', 'Mecha', 'Psychological', 'Sci-Fi', 'Seinen']",Ghost in the Shell,GHOST IN THE SHELL（攻殻機動隊）,['Ghost in the Shell']
1887,2007,spring,"['CGDCT', 'Comedy', 'Gag Humor', 'Otaku Culture', 'School']",Lucky☆Star,らき☆すた,['Lucky Star']
42203,2021,winter,"['Drama', 'Fantasy', 'Isekai', 'Psychological', 'Suspense', 'Time Travel']",Re:ZERO -Starting Life in Another World- Season 2 Part 2,Re：ゼロから始める異世界生活,"['Re: Life in a different world from zero 2nd Season', 'ReZero 2nd Season', 'Re:Zero - Starting Life in Another World 2']"
30503,2015,fall,"['Action', 'Fantasy', 'Mythology', 'Shounen']",Noragami Aragoto,ノラガミ ARAGOTO,[]
42923,2021,winter,['Sports'],SK8 the Infinity,SK∞ エスケーエイト,"['SK Eight', 'Skate']"
28121,2015,spring,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,"['DanMachi', 'Is It Wrong That I Want to Meet You in a Dungeon']"
27775,2015,spring,"['Drama', 'Romance', 'Sci-Fi']",Plastic Memories,プラスティック・メモリーズ,['Plamemo']
39587,2020,summer,"['Drama', 'Fantasy', 'Isekai', 'Psychological', 'Suspense', 'Time Travel']",Re:ZERO -Starting Life in Another World- Season 2,Re：ゼロから始める異世界生活,"['Re: Life in a different world from zero 2nd Season', 'ReZero 2nd Season', 'Re:Zero - Starting Life in Another World 2']"
44511,0,,"['Action', 'Adventure', 'Gore', 'Mythology', 'Shounen']",Chainsaw Man,チェンソーマン,[]
15809,2013,spring,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Supernatural']",The Devil is a Part-Timer!,はたらく魔王さま!,['Hataraku Maou-sama!']
32615,2017,winter,"['Action', 'Isekai', 'Military', 'Reincarnation']",Saga of Tanya the Evil,幼女戦記,['The Military Chronicles of a Little Girl']
38826,2019,summer,"['Drama', 'Fantasy', 'Romance', 'Slice of Life']",Weathering with You,天気の子,[]
39783,2021,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",The Quintessential Quintuplets 2,五等分の花嫁∬,"['Gotoubun no Hanayome 2nd Season', 'The Five Wedded Brides 2nd Season', '5-toubun no Hanayome 2nd Season', 'The Quintessential Quintuplets 2nd Season']"
12355,2012,summer,"['Childcare', 'Fantasy', 'Slice of Life']",Wolf Children,おおかみこどもの雨と雪,['The Wolf Children Ame and Yuki']
30484,2018,spring,"['Drama', 'Sci-Fi', 'Suspense', 'Time Travel']",Steins;Gate 0,シュタインズ・ゲート ゼロ,"['Steins', 'Gate Zero']"
20785,2014,spring,"['Action', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",The Irregular at Magic High School,魔法科高校の劣等生,[]
48926,2021,fall,"['Comedy', 'Romantic Subtext', 'School', 'Shounen']",Komi Can't Communicate,古見さんは、コミュ症です。,"['Komi-san wa, Communication Shougai desu.']"
18897,2014,winter,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",Nisekoi: False Love,ニセコイ,['Nisekoi']
6594,2010,winter,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",Katanagatari,刀語,['Sword Story']
23289,2014,summer,"['Comedy', 'Otaku Culture', 'Romance', 'School']",Monthly Girls' Nozaki-kun,月刊少女野崎くん,['Gekkan Shoujo Nozaki-kun']
1689,2007,winter,"['Drama', 'Romance', 'Slice of Life']",5 Centimeters Per Second,秒速５センチメートル,"['Five Centimeters Per Second', 'Byousoku 5 Centimeter - a chain of short stories about their distance', '5 Centimetres Per Second', '5 cm per second']"
39534,2020,winter,"['Comedy', 'School', 'Shounen', 'Supernatural']",Toilet-bound Hanako-kun,地縛少年花子くん,[]
35062,2017,fall,"['Fantasy', 'Shounen', 'Slice of Life']",The Ancient Magus' Bride,魔法使いの嫁,"[""The Magician's Bride""]"
27899,2015,winter,"['Action', 'Fantasy', 'Gore', 'Horror', 'Psychological', 'Seinen']",Tokyo Ghoul √A,東京喰種√A,"['Tokyo Ghoul Root A', 'Tokyo Ghoul 2nd Season', 'Tokyo Ghoul Second Season']"
17265,2013,fall,"['Action', 'Adult Cast', 'Adventure', 'Fantasy', 'Video Game']",Log Horizon,ログ・ホライズン,[]
35968,2018,spring,"['Adult Cast', 'Otaku Culture', 'Romance', 'Workplace']",Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,"[""It's Difficult to Love an Otaku""]"
41587,2021,spring,"['Action', 'School', 'Shounen', 'Super Power']",My Hero Academia Season 5,僕のヒーローアカデミア,['My Hero Academia 5']
136,1999,fall,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Hunter x Hunter,HUNTER×HUNTER（ハンター×ハンター）,['HxH']
40834,2021,fall,"['Adventure', 'Fantasy']",Ranking of Kings,王様ランキング,['King Ranking']
34933,2017,summer,"['Drama', 'High Stakes Game', 'Mystery', 'Psychological', 'School', 'Shounen', 'Strategy Game']",Kakegurui,賭ケグルイ,"['Kakegurui: Compulsive Gambler', 'Gambling School']"
39551,2021,winter,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']",That Time I Got Reincarnated as a Slime Season 2,転生したらスライムだった件,['Tensura 2']
41487,2021,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']",That Time I Got Reincarnated as a Slime Season 2 Part 2,転生したらスライムだった件,['Tensura 2']
185,1998,spring,"['Action', 'Drama', 'Racing', 'Seinen']",Initial D First Stage,頭文字〈イニシャル〉D,['ID']
10408,2011,summer,"['Drama', 'Romance', 'Shoujo', 'Supernatural']",Into the Forest of Fireflies' Light,蛍火の杜へ,['The Light of a Firefly Forest']
45,1996,winter,"['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai', 'Shounen']",Rurouni Kenshin,るろうに剣心 -明治剣客浪漫譚-,"['Samurai X', 'Wandering Kenshin: Romantic Tales from the Meiji Era']"
8074,2010,summer,"['Action', 'Ecchi', 'Gore', 'Horror', 'Shounen', 'Supernatural', 'Survival']",High School of the Dead,学園黙示録 HIGHSCHOOL OF THE DEAD,"['Gakuen Mokushiroku: Highschool of the Dead', 'HOTD', 'HSOTD']"
34798,2018,winter,"['CGDCT', 'Iyashikei', 'Slice of Life']",Laid-Back Camp,ゆるキャン△,['Yurukyan']
21995,2014,summer,"['Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",Blue Spring Ride,アオハライド,['Aoharaido']
16067,2013,fall,"['Drama', 'Fantasy', 'Romance']",A Lull in the Sea,凪のあすから,"['Nagi no Asukara', 'Nagiasu']"
18507,2013,summer,"['School', 'Sports']",Free! - Iwatobi Swim Club,Free!,['フリー！']
38329,2019,spring,"['Drama', 'Romance', 'School', 'Supernatural']",Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,[]
530,1992,spring,"['Mahou Shoujo', 'Mythology', 'Romance', 'Shoujo']",Sailor Moon,美少女戦士セーラームーン,['Pretty Soldier Sailor Moon']
3002,2007,fall,"['Adult Cast', 'High Stakes Game', 'Psychological', 'Seinen', 'Strategy Game', 'Suspense']",Kaiji: Ultimate Survivor,逆境無頼カイジ Ultimate Survivor,"['Tobaku Mokushiroku Kaiji', 'The Suffering Pariah Kaiji']"
30015,2016,summer,"['Drama', 'Romance', 'School', 'Slice of Life']",ReLIFE,ReLIFE,['Re LIFE']
7674,2010,fall,"['Comedy', 'Drama', 'Otaku Culture', 'Romance', 'Shounen']",Bakuman.,バクマン。,['Bakuman Season 1']
2034,2007,spring,"['Comedy', 'Romance', 'Shoujo']",Lovely Complex,ラブ★コン,"['Love★Com', 'Love Com']"
21881,2014,summer,"['Action', 'Adventure', 'Fantasy', 'Love Polygon', 'Romance', 'Video Game']",Sword Art Online II,ソードアート・オンライン II,"['Phantom Bullet', 'SAO II', 'Sword Art Online 2', 'SAO 2']"
30694,2015,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",Dragon Ball Super,ドラゴンボール超（スーパー）,"['Dragon Ball Chou', 'DB Super', 'DBS']"
15583,2013,spring,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",Date A Live,デート・ア・ライブ,[]
39195,2019,fall,"['Anthropomorphic', 'Drama', 'Psychological', 'School', 'Shounen', 'Slice of Life']",,BEASTARS,[]
46095,2021,spring,"['Action', 'Music', 'Sci-Fi', 'Suspense', 'Time Travel']",Vivy -Fluorite Eye's Song-,Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-),[]
41389,2020,fall,"['Comedy', 'Romance', 'Shounen']",TONIKAWA: Over The Moon For You,トニカクカワイイ,"['Generally Cute', 'Fly Me to the Moon']"
120,2001,summer,"['Drama', 'Fantasy', 'Love Polygon', 'Romance', 'Shoujo']",Fruits Basket,フルーツバスケット,['Furuba']
48569,2021,fall,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",86 Eighty-Six Part 2,86―エイティシックス―,[]
237,2005,spring,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",Eureka Seven,交響詩篇エウレカセブン,['Psalms of Planets Eureka Seven']
40010,2020,winter,"['Anthropomorphic', 'Comedy', 'Ecchi', 'Fantasy']",Interspecies Reviewers,異種族レビュアーズ,[]
28701,2015,spring,"['Action', 'Fantasy', 'Supernatural']",Fate/stay night [Unlimited Blade Works] Season 2,Fate/stay night [Unlimited Blade Works] 2nd シーズン,"['Fate/stay night (2015)', 'Fate - Stay Night']"
14513,2012,fall,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Magi: The Labyrinth of Magic,マギ The labyrinth of magic,['Magi Season 1']
40052,2020,summer,"['Action', 'Adventure', 'Mystery']",,,[]
43608,2022,spring,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen', 'Suspense']",Kaguya-sama: Love is War - Ultra Romantic,かぐや様は告らせたい-ウルトラロマンティック-,"['Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season', 'Kaguya-sama: Love is War Season 3rd Season']"
43299,2021,winter,"['Drama', 'Fantasy', 'Psychological']",,ワンダーエッグ・プライオリティ,[]
42361,2021,spring,"['Comedy', 'Romantic Subtext']","Don't Toy with Me, Miss Nagatoro",イジらないで、長瀞さん,"[""Please don't bully me, Nagatoro""]"
467,2002,fall,"['Action', 'Adult Cast', 'Detective', 'Mecha', 'Military', 'Sci-Fi', 'Seinen']",Ghost in the Shell: Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,"['Ghost in the Shell SAC', 'Ghost in the Shell: Stand Alone Complex']"
30296,2015,fall,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'School']",Chivalry of a Failed Knight,落第騎士の英雄譚《キャバルリィ》,"['A Chivalry of the Failed Knight', 'Rakudai Kishi no Eiyuutan', 'A Tale of Worst One']"
35247,2017,summer,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",Owarimonogatari Second Season,終物語,['End Story 2nd Season']
38408,2019,fall,"['Action', 'School', 'Shounen', 'Super Power']",My Hero Academia Season 4,僕のヒーローアカデミア,[]
6114,2010,spring,"['Delinquents', 'Drama', 'Historical', 'Seinen', 'Suspense']",Rainbow,RAINBOW 二舎六房の七人,['Rainbow: Criminal Seven of Compound Two Cell Six']
16592,2013,summer,"['High Stakes Game', 'Horror', 'Mystery', 'Psychological', 'School', 'Survival']",Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,['Dangan Ronpa: The Animation']
1818,2007,spring,"['Action', 'Adventure', 'Fantasy', 'Gore', 'Mythology', 'Shounen', 'Super Power', 'Supernatural']",Claymore,クレイモア,[]
15051,2013,winter,"['Idols (Female)', 'Music', 'School', 'Slice of Life']",Love Live! School Idol Project,ラブライブ! School idol project,[]
11981,2013,fall,"['Drama', 'Mahou Shoujo', 'Mystery', 'Psychological', 'Suspense']",Puella Magi Madoka Magica the Movie: Rebellion,劇場版 魔法少女まどか☆マギカ 叛逆の物語,"['Mahou Shoujo Madoka Magika Movie 3', 'Magical Girl Madoka Magica Movie 3']"
38671,2019,summer,"['Action', 'Shounen', 'Supernatural']",Fire Force,炎炎ノ消防隊,['Fire Brigade of Flames']
8425,2011,winter,"['Drama', 'Historical', 'Mystery', 'Romance']",,GOSICK -ゴシック-,[]
57,2004,fall,"['Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life']",Beck: Mongolian Chop Squad,ベック,['BECK']
40839,2020,summer,"['Comedy', 'Romance', 'School', 'Shounen']",Rent-a-Girlfriend,彼女、お借りします,"[""I'd like to Borrow a Girlfriend"", 'Kanokari']"
11887,2012,summer,"['Drama', 'Love Polygon', 'Romance', 'School', 'Supernatural']",Kokoro Connect,ココロコネクト,['Kokoroco']
7724,2010,summer,"['Horror', 'Mystery', 'Psychological', 'Supernatural', 'Suspense', 'Vampire']",Shiki,屍鬼,['Corpse Demon']
1195,2006,summer,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Isekai', 'Romance', 'School']",The Familiar of Zero,ゼロの使い魔,"[""Zero's Familiar""]"
18115,2013,fall,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Magi: The Kingdom of Magic,マギ The kingdom of magic,"['Magi: The Labyrinth of Magic 2', 'Magi Season 2']"
34822,2017,spring,"['Romance', 'School']",Tsukigakirei,月がきれい,"['The Moon is Beautiful', 'As the Moon, So Beautiful']"
10800,2011,fall,"['Drama', 'Josei', 'Love Polygon', 'School', 'Slice of Life', 'Sports', 'Strategy Game']",Chihayafuru,ちはやふる,['Chihayafull']
33674,2017,summer,"['Drama', 'Fantasy', 'Isekai', 'Romance']",,ノーゲーム・ノーライフ ゼロ,"['NGNL Zero', 'NGNL the Movie']"
523,1988,spring,"['Adventure', 'Supernatural']",My Neighbor Totoro,となりのトトロ,['My Neighbour Totoro']
440,1997,spring,"['Comedy', 'Drama', 'Fantasy', 'Mahou Shoujo', 'Mystery', 'Psychological', 'Shoujo']",Revolutionary Girl Utena,少女革命ウテナ,['Shoujo Kakumei Utena']
3457,2008,spring,"['Drama', 'Love Polygon', 'Mystery', 'Romance', 'Shoujo', 'Supernatural', 'Vampire']",Vampire Knight,ヴァンパイア騎士〈ナイト〉,['Vampire Kishi']
9969,2011,spring,"['Action', 'Comedy', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",Gintama Season 2,銀魂',['Gintama (2011)']
24439,2015,spring,"['Action', 'Comedy', 'Fantasy', 'Shounen', 'Super Power', 'Supernatural', 'Vampire']",Blood Blockade Battlefront,血界戦線,['Bloodline Battlefront']
10161,2011,summer,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",No. 6,NO.6［ナンバー・シックス］,"['Number Six', 'Number 6', 'No. Six']"
10721,2011,summer,"['Avant Garde', 'Comedy', 'Drama', 'Mystery', 'Psychological']",Penguindrum,輪るピングドラム,[]
32998,2016,summer,"['Action', 'Drama', 'Historical', 'Organized Crime']",91 Days,91Days,[]
44074,2021,spring,"['Drama', 'Supernatural', 'Time Travel']",Link Click,时光代理人,['Shi Guang Dai Li Ren']
2246,2007,summer,"['Adult Cast', 'Fantasy', 'Historical', 'Horror', 'Mystery', 'Mythology', 'Psychological', 'Seinen', 'Supernatural']",Mononoke,モノノ怪,[]
356,2006,winter,"['Action', 'Fantasy', 'Romance', 'Supernatural']",Fate/stay night,Fate/stay night,['Fate - Stay Night']
1889,2007,summer,"['Gore', 'Mystery', 'Psychological', 'Supernatural', 'Suspense']",When They Cry: Kai,ひぐらしのなく頃に解,"['Higurashi no Naku Koro ni 2', 'Higurashi no Naku Koro ni 2nd Series', 'Higurashi no Nakukoro ni 2nd Season', 'The Moment the Cicadas Cry 2']"
